run_name,mmlu_mean_acc,metrics_dir,mmlu_eval_json
lr_2p0000e-05_r16_a32_st500_wd_1p0000e-02,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r16_a32_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r16_a32_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-05_r16_a32_st500_wd_1p0000e-03,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r16_a32_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r16_a32_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-05_r32_a64_st500_wd_0p0000e00,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r32_a64_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r32_a64_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-05_r32_a64_st500_wd_1p0000e-02,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r32_a64_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r32_a64_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-05_r32_a64_st500_wd_1p0000e-03,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r32_a64_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-05_r32_a64_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-06_r16_a32_st500_wd_0p0000e00,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r16_a32_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r16_a32_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-06_r16_a32_st500_wd_1p0000e-02,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r16_a32_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r16_a32_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-06_r16_a32_st500_wd_1p0000e-03,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r16_a32_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r16_a32_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-06_r32_a64_st500_wd_0p0000e00,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r32_a64_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r32_a64_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-06_r32_a64_st500_wd_1p0000e-02,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r32_a64_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r32_a64_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-06_r32_a64_st500_wd_1p0000e-03,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r32_a64_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r32_a64_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-06_r64_a128_st500_wd_0p0000e00,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r64_a128_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r64_a128_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-06_r64_a128_st500_wd_1p0000e-02,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r64_a128_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r64_a128_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-06_r64_a128_st500_wd_1p0000e-03,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r64_a128_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-06_r64_a128_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-07_r16_a32_st500_wd_0p0000e00,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r16_a32_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r16_a32_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-07_r16_a32_st500_wd_1p0000e-02,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r16_a32_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r16_a32_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-07_r16_a32_st500_wd_1p0000e-03,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r16_a32_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r16_a32_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-07_r32_a64_st500_wd_0p0000e00,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r32_a64_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r32_a64_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-07_r32_a64_st500_wd_1p0000e-02,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r32_a64_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r32_a64_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-07_r32_a64_st500_wd_1p0000e-03,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r32_a64_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r32_a64_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-07_r64_a128_st500_wd_0p0000e00,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r64_a128_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r64_a128_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-07_r64_a128_st500_wd_1p0000e-02,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r64_a128_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r64_a128_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-07_r64_a128_st500_wd_1p0000e-03,0.5337730731741487,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r64_a128_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-07_r64_a128_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-04_r64_a128_st500_wd_0p0000e00,0.518653166261375,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-04_r64_a128_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-04_r64_a128_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-04_r64_a128_st500_wd_1p0000e-02,0.518653166261375,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-04_r64_a128_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-04_r64_a128_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-04_r64_a128_st500_wd_1p0000e-03,0.518653166261375,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-04_r64_a128_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-04_r64_a128_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-03_r16_a32_st500_wd_0p0000e00,0.5180552944100735,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r16_a32_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r16_a32_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-03_r16_a32_st500_wd_1p0000e-02,0.5180552944100735,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r16_a32_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r16_a32_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-03_r16_a32_st500_wd_1p0000e-03,0.5180552944100735,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r16_a32_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r16_a32_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-03_r32_a64_st500_wd_0p0000e00,0.48640268317317925,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r32_a64_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r32_a64_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-03_r32_a64_st500_wd_1p0000e-02,0.48640268317317925,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r32_a64_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r32_a64_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-03_r32_a64_st500_wd_1p0000e-03,0.48640268317317925,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r32_a64_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r32_a64_st500_wd_1p0000e-03/mmlu_eval.json
lr_2p0000e-03_r64_a128_st500_wd_0p0000e00,0.43908046668468265,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r64_a128_st500_wd_0p0000e00,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r64_a128_st500_wd_0p0000e00/mmlu_eval.json
lr_2p0000e-03_r64_a128_st500_wd_1p0000e-02,0.43908046668468265,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r64_a128_st500_wd_1p0000e-02,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r64_a128_st500_wd_1p0000e-02/mmlu_eval.json
lr_2p0000e-03_r64_a128_st500_wd_1p0000e-03,0.43908046668468265,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r64_a128_st500_wd_1p0000e-03,/nfsshare/home/wangxiao/Manifold-Lora/qwen3_autogrid/results_mmlu_mlora/lr_2p0000e-03_r64_a128_st500_wd_1p0000e-03/mmlu_eval.json
